ticket_id,customer_id,issue_type,resolved
TIC_06356,CUST_09299,General,Yes
TIC_06357,CUST_06924,General,Yes
TIC_06358,CUST_08663,General,Yes
TIC_06359,CUST_09055,General,Yes
TIC_06360,CUST_00268,Technical,Yes
TIC_06361,CUST_08414,Billing,Yes
TIC_06362,CUST_03274,Billing,No
TIC_06363,CUST_04070,Billing,No
TIC_06364,CUST_07728,Billing,Yes
TIC_06365,CUST_03285,Technical,No
TIC_06366,CUST_04950,Technical,Yes
TIC_06367,CUST_07702,Billing,Yes
TIC_06368,CUST_05596,Billing,Yes
TIC_06369,CUST_01721,General,Yes
TIC_06370,CUST_01000,Technical,Yes
TIC_06371,CUST_09385,Billing,Yes
TIC_06372,CUST_09750,Billing,Yes
TIC_06373,CUST_07628,General,Yes
TIC_06374,CUST_05749,Billing,Yes
TIC_06375,CUST_02841,Technical,Yes
TIC_06376,CUST_03047,General,No
TIC_06377,CUST_06420,General,Yes
TIC_06378,CUST_08014,Technical,No
TIC_06379,CUST_08955,Billing,Yes
TIC_06380,CUST_03328,Technical,Yes
TIC_06381,CUST_08019,Billing,Yes
TIC_06382,CUST_04638,General,Yes
TIC_06383,CUST_03622,General,Yes
TIC_06384,CUST_06820,Billing,Yes
TIC_06385,CUST_06373,Technical,No
TIC_06386,CUST_03741,Billing,Yes
TIC_06387,CUST_03905,General,Yes
TIC_06388,CUST_03554,Technical,Yes
TIC_06389,CUST_07518,Technical,Yes
TIC_06390,CUST_07349,Billing,Yes
TIC_06391,CUST_09708,General,Yes
TIC_06392,CUST_07129,Technical,Yes
TIC_06393,CUST_03285,General,No
TIC_06394,CUST_01381,General,Yes
TIC_06395,CUST_05875,Billing,Yes
TIC_06396,CUST_02011,Technical,No
TIC_06397,CUST_04636,Billing,Yes
TIC_06398,CUST_02490,Technical,No
TIC_06399,CUST_05153,Billing,Yes
TIC_06400,CUST_00135,General,Yes
TIC_06401,CUST_04744,General,Yes
TIC_06402,CUST_09884,General,No
TIC_06403,CUST_04450,Billing,Yes
TIC_06404,CUST_07632,Technical,Yes
TIC_06405,CUST_01009,Technical,Yes
TIC_06406,CUST_07552,Technical,Yes
TIC_06407,CUST_09008,Billing,Yes
TIC_06408,CUST_04549,Technical,Yes
TIC_06409,CUST_07262,General,Yes
TIC_06410,CUST_05830,General,Yes
TIC_06411,CUST_07054,General,Yes
TIC_06412,CUST_07565,Billing,Yes
TIC_06413,CUST_06058,General,Yes
TIC_06414,CUST_09204,Billing,Yes
TIC_06415,CUST_04057,Technical,Yes
TIC_06416,CUST_09695,Technical,Yes
TIC_06417,CUST_05687,General,Yes
TIC_06418,CUST_06251,Technical,Yes
TIC_06419,CUST_05214,Billing,No
TIC_06420,CUST_08455,Billing,Yes
TIC_06421,CUST_02326,Billing,Yes
TIC_06422,CUST_09349,Technical,Yes
TIC_06423,CUST_02591,Billing,Yes
TIC_06424,CUST_00419,Billing,Yes
TIC_06425,CUST_01935,Technical,Yes
TIC_06426,CUST_02161,Technical,Yes
TIC_06427,CUST_06170,General,Yes
TIC_06428,CUST_09892,Billing,Yes
TIC_06429,CUST_08585,Technical,Yes
TIC_06430,CUST_03401,General,Yes
TIC_06431,CUST_05513,General,No
TIC_06432,CUST_06511,General,Yes
TIC_06433,CUST_09899,Billing,No
TIC_06434,CUST_03718,Technical,Yes
TIC_06435,CUST_05640,Billing,Yes
TIC_06436,CUST_05106,General,Yes
TIC_06437,CUST_06481,Billing,Yes
TIC_06438,CUST_01879,General,Yes
TIC_06439,CUST_05934,Technical,Yes
TIC_06440,CUST_07475,Technical,Yes
TIC_06441,CUST_00952,General,Yes
TIC_06442,CUST_02174,Billing,Yes
TIC_06443,CUST_06410,Technical,Yes
TIC_06444,CUST_08878,Technical,Yes
TIC_06445,CUST_04504,Technical,Yes
TIC_06446,CUST_04881,General,Yes
TIC_06447,CUST_08625,Billing,No
TIC_06448,CUST_04488,Technical,Yes
TIC_06449,CUST_00218,Billing,Yes
TIC_06450,CUST_01952,Technical,Yes
TIC_06451,CUST_00728,Technical,No
TIC_06452,CUST_02402,General,Yes
TIC_06453,CUST_00106,Technical,Yes
TIC_06454,CUST_01194,Billing,No
TIC_06455,CUST_07841,General,Yes
TIC_06456,CUST_09800,General,Yes
TIC_06457,CUST_00849,General,Yes
TIC_06458,CUST_02174,General,Yes
TIC_06459,CUST_03911,Technical,No
TIC_06460,CUST_03588,Billing,Yes
TIC_06461,CUST_09838,Technical,No
TIC_06462,CUST_04830,General,Yes
TIC_06463,CUST_09962,Billing,Yes
TIC_06464,CUST_09021,General,Yes
TIC_06465,CUST_08955,Technical,Yes
TIC_06466,CUST_08413,Billing,Yes
TIC_06467,CUST_00428,Technical,No
TIC_06468,CUST_08897,Technical,Yes
TIC_06469,CUST_03410,Billing,Yes
TIC_06470,CUST_03619,Billing,No
TIC_06471,CUST_04686,Billing,Yes
TIC_06472,CUST_05114,Billing,Yes
TIC_06473,CUST_03675,General,Yes
TIC_06474,CUST_03149,Billing,Yes
TIC_06475,CUST_07902,Billing,Yes
TIC_06476,CUST_08435,Billing,No
TIC_06477,CUST_00302,Technical,Yes
TIC_06478,CUST_04345,General,Yes
TIC_06479,CUST_09803,Technical,Yes
TIC_06480,CUST_06914,Billing,Yes
TIC_06481,CUST_04606,Technical,Yes
TIC_06482,CUST_07427,Technical,Yes
TIC_06483,CUST_05253,General,No
TIC_06484,CUST_03594,General,No
TIC_06485,CUST_05128,Billing,Yes
TIC_06486,CUST_03076,Billing,Yes
TIC_06487,CUST_00148,Billing,Yes
TIC_06488,CUST_00610,Billing,Yes
TIC_06489,CUST_04003,Technical,Yes
TIC_06490,CUST_02571,Technical,Yes
TIC_06491,CUST_07066,General,Yes
TIC_06492,CUST_09261,Billing,Yes
TIC_06493,CUST_07625,Billing,Yes
TIC_06494,CUST_00782,Technical,No
TIC_06495,CUST_02638,General,Yes
TIC_06496,CUST_00713,Technical,Yes
TIC_06497,CUST_03086,General,Yes
TIC_06498,CUST_08240,General,Yes
TIC_06499,CUST_03816,Technical,Yes
TIC_06500,CUST_02842,Technical,No
TIC_06501,CUST_00372,General,Yes
TIC_06502,CUST_06718,General,Yes
TIC_06503,CUST_03007,Billing,Yes
TIC_06504,CUST_02799,Technical,Yes
TIC_06505,CUST_06137,Billing,Yes
TIC_06506,CUST_09015,General,Yes
TIC_06507,CUST_02236,Billing,Yes
TIC_06508,CUST_07376,Billing,Yes
TIC_06509,CUST_07167,General,Yes
TIC_06510,CUST_04410,General,Yes
TIC_06511,CUST_03701,Billing,No
TIC_06512,CUST_05797,General,No
TIC_06513,CUST_09072,Billing,Yes
TIC_06514,CUST_01356,General,Yes
TIC_06515,CUST_03806,Technical,Yes
TIC_06516,CUST_06335,Billing,Yes
TIC_06517,CUST_07536,General,Yes
TIC_06518,CUST_09118,Billing,Yes
TIC_06519,CUST_06020,Billing,Yes
TIC_06520,CUST_07102,Technical,Yes
TIC_06521,CUST_08620,Billing,Yes
TIC_06522,CUST_02119,Billing,Yes
TIC_06523,CUST_05437,General,Yes
TIC_06524,CUST_07588,Technical,No
TIC_06525,CUST_02622,General,Yes
TIC_06526,CUST_03619,Billing,Yes
TIC_06527,CUST_05971,General,Yes
TIC_06528,CUST_04979,Billing,Yes
TIC_06529,CUST_06070,Technical,Yes
TIC_06530,CUST_03939,Billing,No
TIC_06531,CUST_09026,Billing,Yes
TIC_06532,CUST_01033,Technical,Yes
TIC_06533,CUST_05277,General,Yes
TIC_06534,CUST_03109,Technical,No
TIC_06535,CUST_05372,General,Yes
TIC_06536,CUST_03776,Billing,Yes
TIC_06537,CUST_08143,Technical,No
TIC_06538,CUST_00257,General,Yes
TIC_06539,CUST_01901,Technical,Yes
TIC_06540,CUST_01739,General,No
TIC_06541,CUST_06088,Technical,Yes
TIC_06542,CUST_02916,Billing,Yes
TIC_06543,CUST_09710,General,Yes
TIC_06544,CUST_04984,General,No
TIC_06545,CUST_09860,Technical,Yes
TIC_06546,CUST_08755,Billing,Yes
TIC_06547,CUST_00926,Technical,Yes
TIC_06548,CUST_04367,Technical,No
TIC_06549,CUST_00439,Billing,Yes
TIC_06550,CUST_01944,General,Yes
TIC_06551,CUST_03821,Technical,Yes
TIC_06552,CUST_02855,Billing,Yes
TIC_06553,CUST_07022,Technical,No
TIC_06554,CUST_00681,Billing,Yes
TIC_06555,CUST_01567,Technical,Yes
TIC_06556,CUST_07414,Billing,Yes
TIC_06557,CUST_02961,Billing,Yes
TIC_06558,CUST_02334,General,Yes
TIC_06559,CUST_03190,Technical,Yes
TIC_06560,CUST_06430,Billing,Yes
TIC_06561,CUST_07948,Billing,Yes
TIC_06562,CUST_07869,Technical,Yes
TIC_06563,CUST_09419,Billing,Yes
TIC_06564,CUST_03306,General,Yes
TIC_06565,CUST_07285,Technical,No
TIC_06566,CUST_09614,Technical,No
TIC_06567,CUST_07675,Technical,Yes
TIC_06568,CUST_06302,Billing,Yes
TIC_06569,CUST_05687,Billing,Yes
TIC_06570,CUST_01301,Billing,Yes
TIC_06571,CUST_07262,Technical,Yes
TIC_06572,CUST_05571,Billing,Yes
TIC_06573,CUST_02158,Billing,Yes
TIC_06574,CUST_07084,Billing,Yes
TIC_06575,CUST_07646,Technical,Yes
TIC_06576,CUST_04560,General,Yes
TIC_06577,CUST_05835,General,Yes
TIC_06578,CUST_05230,Billing,Yes
TIC_06579,CUST_02770,Technical,Yes
TIC_06580,CUST_05282,Billing,Yes
TIC_06581,CUST_07693,Billing,Yes
TIC_06582,CUST_04375,General,Yes
TIC_06583,CUST_02524,Billing,Yes
TIC_06584,CUST_09124,Technical,No
TIC_06585,CUST_03008,Technical,Yes
TIC_06586,CUST_09752,General,Yes
TIC_06587,CUST_05294,Billing,Yes
TIC_06588,CUST_00417,Technical,Yes
TIC_06589,CUST_09873,Billing,Yes
TIC_06590,CUST_03505,General,Yes
TIC_06591,CUST_09024,Billing,Yes
TIC_06592,CUST_08176,General,No
TIC_06593,CUST_00252,Technical,Yes
TIC_06594,CUST_04214,Technical,Yes
TIC_06595,CUST_03131,Technical,Yes
TIC_06596,CUST_02201,Technical,Yes
TIC_06597,CUST_04363,Billing,Yes
TIC_06598,CUST_00711,General,Yes
TIC_06599,CUST_06586,General,Yes
TIC_06600,CUST_06829,General,Yes
TIC_06601,CUST_09174,General,Yes
TIC_06602,CUST_09783,General,Yes
TIC_06603,CUST_03086,Billing,No
TIC_06604,CUST_04841,General,Yes
TIC_06605,CUST_06161,Technical,No
TIC_06606,CUST_02176,Technical,Yes
TIC_06607,CUST_09277,General,Yes
TIC_06608,CUST_07589,General,Yes
TIC_06609,CUST_05308,Billing,Yes
TIC_06610,CUST_09207,Billing,Yes
TIC_06611,CUST_01820,Billing,Yes
TIC_06612,CUST_06988,Technical,Yes
TIC_06613,CUST_09848,Billing,Yes
TIC_06614,CUST_08628,General,Yes
TIC_06615,CUST_07852,Technical,No
TIC_06616,CUST_09978,General,No
TIC_06617,CUST_00541,General,Yes
TIC_06618,CUST_05594,General,Yes
TIC_06619,CUST_03089,General,Yes
TIC_06620,CUST_03037,Billing,Yes
TIC_06621,CUST_03900,Technical,Yes
TIC_06622,CUST_04279,Technical,No
TIC_06623,CUST_05243,Billing,Yes
TIC_06624,CUST_07208,Billing,Yes
TIC_06625,CUST_08146,General,Yes
TIC_06626,CUST_08682,Billing,Yes
TIC_06627,CUST_03231,Billing,Yes
TIC_06628,CUST_04383,Technical,Yes
TIC_06629,CUST_06103,Billing,Yes
TIC_06630,CUST_09924,Billing,No
TIC_06631,CUST_09733,Billing,Yes
TIC_06632,CUST_02745,General,No
TIC_06633,CUST_08125,Billing,No
TIC_06634,CUST_07785,General,Yes
TIC_06635,CUST_01936,General,Yes
TIC_06636,CUST_04226,Billing,Yes
TIC_06637,CUST_03045,Technical,Yes
TIC_06638,CUST_00989,Technical,No
TIC_06639,CUST_03390,Billing,Yes
TIC_06640,CUST_00504,Billing,Yes
TIC_06641,CUST_03527,General,Yes
TIC_06642,CUST_07263,General,Yes
TIC_06643,CUST_08005,General,Yes
TIC_06644,CUST_06263,Billing,Yes
TIC_06645,CUST_05414,General,Yes
TIC_06646,CUST_07527,Technical,Yes
TIC_06647,CUST_06182,Technical,No
TIC_06648,CUST_03540,Technical,Yes
TIC_06649,CUST_02518,Technical,No
TIC_06650,CUST_07499,General,Yes
TIC_06651,CUST_04487,General,Yes
TIC_06652,CUST_07369,Technical,Yes
TIC_06653,CUST_04431,Technical,Yes
TIC_06654,CUST_06411,Billing,Yes
TIC_06655,CUST_07077,Technical,Yes
TIC_06656,CUST_05580,Technical,Yes
TIC_06657,CUST_04429,Technical,Yes
TIC_06658,CUST_00270,General,Yes
TIC_06659,CUST_00024,Technical,Yes
TIC_06660,CUST_07511,Billing,No
TIC_06661,CUST_01828,General,Yes
TIC_06662,CUST_01306,General,Yes
TIC_06663,CUST_05148,Technical,No
TIC_06664,CUST_04239,Billing,Yes
TIC_06665,CUST_01765,Billing,Yes
TIC_06666,CUST_04542,General,No
TIC_06667,CUST_07159,Billing,Yes
TIC_06668,CUST_08714,Billing,Yes
TIC_06669,CUST_00990,General,Yes
TIC_06670,CUST_04791,Billing,Yes
TIC_06671,CUST_04557,General,Yes
TIC_06672,CUST_04551,General,Yes
TIC_06673,CUST_02717,Technical,Yes
TIC_06674,CUST_00296,Technical,Yes
TIC_06675,CUST_09363,Technical,No
TIC_06676,CUST_02605,Technical,Yes
TIC_06677,CUST_06050,Billing,No
TIC_06678,CUST_06850,General,No
TIC_06679,CUST_01790,Billing,Yes
TIC_06680,CUST_06177,General,Yes
TIC_06681,CUST_04084,Billing,Yes
TIC_06682,CUST_04849,Billing,No
TIC_06683,CUST_00972,General,Yes
TIC_06684,CUST_00196,Billing,Yes
TIC_06685,CUST_02524,Technical,Yes
TIC_06686,CUST_07896,Billing,Yes
TIC_06687,CUST_06920,Technical,No
TIC_06688,CUST_07707,Technical,Yes
TIC_06689,CUST_04599,Billing,Yes
TIC_06690,CUST_01334,Billing,Yes
TIC_06691,CUST_01928,Billing,Yes
TIC_06692,CUST_03418,Billing,Yes
TIC_06693,CUST_01678,General,Yes
TIC_06694,CUST_07389,General,Yes
TIC_06695,CUST_08329,Billing,No
TIC_06696,CUST_02589,General,Yes
TIC_06697,CUST_09861,General,Yes
TIC_06698,CUST_05854,General,Yes
TIC_06699,CUST_07912,General,Yes
TIC_06700,CUST_09259,Technical,Yes
TIC_06701,CUST_04441,Billing,Yes
TIC_06702,CUST_00781,General,Yes
TIC_06703,CUST_03177,Technical,Yes
TIC_06704,CUST_02534,Technical,Yes
TIC_06705,CUST_09554,General,Yes
TIC_06706,CUST_03052,Billing,Yes
TIC_06707,CUST_09423,Technical,No
TIC_06708,CUST_03652,Billing,Yes
TIC_06709,CUST_01454,General,Yes
TIC_06710,CUST_07993,Technical,No
TIC_06711,CUST_00681,Technical,Yes
TIC_06712,CUST_04196,Billing,Yes
TIC_06713,CUST_06286,Billing,No
TIC_06714,CUST_02368,Billing,Yes
TIC_06715,CUST_06510,General,No
TIC_06716,CUST_04150,Billing,Yes
TIC_06717,CUST_08282,Technical,Yes
TIC_06718,CUST_00657,Billing,Yes
TIC_06719,CUST_06532,Billing,Yes
TIC_06720,CUST_05743,Technical,Yes
TIC_06721,CUST_05119,Billing,Yes
TIC_06722,CUST_01723,General,Yes
TIC_06723,CUST_05725,Technical,Yes
TIC_06724,CUST_05328,Technical,Yes
TIC_06725,CUST_02606,Billing,No
TIC_06726,CUST_02135,Billing,Yes
TIC_06727,CUST_05734,General,No
TIC_06728,CUST_03416,Technical,Yes
TIC_06729,CUST_01987,Technical,Yes
TIC_06730,CUST_02675,Technical,Yes
TIC_06731,CUST_06861,Technical,Yes
TIC_06732,CUST_01277,Billing,Yes
TIC_06733,CUST_09541,General,Yes
TIC_06734,CUST_00733,Billing,Yes
TIC_06735,CUST_05701,Billing,No
TIC_06736,CUST_04246,Billing,No
TIC_06737,CUST_01616,Technical,Yes
TIC_06738,CUST_02167,General,No
TIC_06739,CUST_03654,General,Yes
TIC_06740,CUST_02682,General,Yes
TIC_06741,CUST_03121,Technical,Yes
TIC_06742,CUST_02322,Billing,No
TIC_06743,CUST_01092,Technical,Yes
TIC_06744,CUST_04146,Billing,Yes
TIC_06745,CUST_08787,General,Yes
TIC_06746,CUST_07867,General,Yes
TIC_06747,CUST_04503,Billing,No
TIC_06748,CUST_04341,Technical,Yes
TIC_06749,CUST_03131,Billing,Yes
TIC_06750,CUST_02049,Billing,Yes
TIC_06751,CUST_08600,Technical,Yes
TIC_06752,CUST_08438,Billing,Yes
TIC_06753,CUST_01207,General,Yes
TIC_06754,CUST_08882,Technical,Yes
TIC_06755,CUST_07867,General,Yes
TIC_06756,CUST_04635,Billing,Yes
TIC_06757,CUST_01624,Billing,Yes
TIC_06758,CUST_08002,Billing,Yes
TIC_06759,CUST_09667,Billing,Yes
TIC_06760,CUST_05281,Billing,No
TIC_06761,CUST_01537,Billing,Yes
TIC_06762,CUST_00610,General,Yes
TIC_06763,CUST_09762,General,Yes
TIC_06764,CUST_02254,General,Yes
TIC_06765,CUST_00417,Billing,Yes
TIC_06766,CUST_09997,Billing,Yes
TIC_06767,CUST_08334,Billing,Yes
TIC_06768,CUST_06248,Billing,No
TIC_06769,CUST_09243,Billing,Yes
TIC_06770,CUST_06500,General,Yes
TIC_06771,CUST_07081,Billing,Yes
TIC_06772,CUST_06728,Billing,Yes
TIC_06773,CUST_09762,Billing,Yes
TIC_06774,CUST_02350,General,Yes
TIC_06775,CUST_00105,Billing,Yes
TIC_06776,CUST_02156,Billing,Yes
TIC_06777,CUST_07248,Technical,Yes
TIC_06778,CUST_01205,Billing,Yes
TIC_06779,CUST_05643,Billing,Yes
TIC_06780,CUST_00590,Technical,Yes
TIC_06781,CUST_09988,General,Yes
TIC_06782,CUST_08704,Billing,Yes
TIC_06783,CUST_07966,Technical,Yes
TIC_06784,CUST_06113,Billing,Yes
TIC_06785,CUST_01161,Technical,Yes
TIC_06786,CUST_05106,Technical,Yes
TIC_06787,CUST_09794,General,Yes
TIC_06788,CUST_04542,General,Yes
TIC_06789,CUST_01432,General,Yes
TIC_06790,CUST_00174,Technical,Yes
TIC_06791,CUST_06838,Technical,Yes
TIC_06792,CUST_03848,Billing,Yes
TIC_06793,CUST_04620,General,Yes
TIC_06794,CUST_02025,General,No
TIC_06795,CUST_00489,Billing,Yes
TIC_06796,CUST_04031,Billing,Yes
TIC_06797,CUST_02608,Technical,Yes
TIC_06798,CUST_07063,General,Yes
TIC_06799,CUST_09679,Billing,Yes
TIC_06800,CUST_00280,General,No
TIC_06801,CUST_06421,Billing,Yes
TIC_06802,CUST_09934,General,Yes
TIC_06803,CUST_05422,Technical,Yes
TIC_06804,CUST_03275,Billing,Yes
TIC_06805,CUST_02340,Technical,Yes
TIC_06806,CUST_02019,Billing,Yes
TIC_06807,CUST_01367,Billing,No
TIC_06808,CUST_06906,General,Yes
TIC_06809,CUST_03180,General,Yes
TIC_06810,CUST_04658,Billing,No
TIC_06811,CUST_09538,Billing,Yes
TIC_06812,CUST_08637,Technical,Yes
TIC_06813,CUST_02704,Technical,Yes
TIC_06814,CUST_08415,Billing,Yes
TIC_06815,CUST_06739,Technical,Yes
TIC_06816,CUST_08445,General,No
TIC_06817,CUST_08991,Technical,Yes
TIC_06818,CUST_08129,General,Yes
TIC_06819,CUST_06698,Technical,Yes
TIC_06820,CUST_09999,Billing,Yes
TIC_06821,CUST_07416,General,No
TIC_06822,CUST_07035,Technical,Yes
TIC_06823,CUST_08145,Billing,No
TIC_06824,CUST_04953,Billing,No
TIC_06825,CUST_09564,Technical,Yes
TIC_06826,CUST_05687,General,Yes
TIC_06827,CUST_03266,Technical,Yes
TIC_06828,CUST_06963,Technical,Yes
TIC_06829,CUST_06865,Billing,Yes
TIC_06830,CUST_07199,General,Yes
TIC_06831,CUST_06458,General,Yes
TIC_06832,CUST_00323,Billing,No
TIC_06833,CUST_06666,Technical,Yes
TIC_06834,CUST_01392,General,Yes
TIC_06835,CUST_08297,Technical,Yes
TIC_06836,CUST_06938,Billing,Yes
TIC_06837,CUST_09278,General,Yes
TIC_06838,CUST_07324,Technical,Yes
TIC_06839,CUST_08677,General,Yes
TIC_06840,CUST_03067,General,Yes
TIC_06841,CUST_08995,Technical,Yes
TIC_06842,CUST_06631,General,Yes
TIC_06843,CUST_02767,General,Yes
TIC_06844,CUST_03948,Technical,Yes
TIC_06845,CUST_08822,Technical,Yes
TIC_06846,CUST_04603,Billing,Yes
TIC_06847,CUST_06955,General,Yes
TIC_06848,CUST_03084,Billing,Yes
TIC_06849,CUST_05832,Billing,Yes
TIC_06850,CUST_02781,Billing,Yes
TIC_06851,CUST_06578,General,No
TIC_06852,CUST_09529,Technical,Yes
TIC_06853,CUST_08805,Billing,Yes
TIC_06854,CUST_03935,General,Yes
TIC_06855,CUST_09800,General,Yes
TIC_06856,CUST_06015,Technical,Yes
TIC_06857,CUST_07351,Technical,Yes
TIC_06858,CUST_03344,Technical,Yes
TIC_06859,CUST_02753,Technical,Yes
TIC_06860,CUST_06225,General,No
TIC_06861,CUST_07258,Billing,Yes
TIC_06862,CUST_03477,General,No
TIC_06863,CUST_05655,General,Yes
TIC_06864,CUST_00086,General,Yes
TIC_06865,CUST_00377,General,No
TIC_06866,CUST_09026,General,Yes
TIC_06867,CUST_09647,General,Yes
TIC_06868,CUST_06536,Billing,Yes
TIC_06869,CUST_05797,General,Yes
TIC_06870,CUST_09444,Technical,Yes
TIC_06871,CUST_03652,Technical,Yes
TIC_06872,CUST_01994,Technical,No
TIC_06873,CUST_07169,General,No
TIC_06874,CUST_02127,Billing,Yes
TIC_06875,CUST_09653,Technical,Yes
TIC_06876,CUST_06982,Billing,No
TIC_06877,CUST_02465,General,Yes
TIC_06878,CUST_06526,Technical,Yes
TIC_06879,CUST_00537,Technical,No
TIC_06880,CUST_03766,Technical,No
TIC_06881,CUST_00862,Technical,No
TIC_06882,CUST_08687,Billing,Yes
TIC_06883,CUST_00486,Billing,Yes
TIC_06884,CUST_04569,Technical,Yes
TIC_06885,CUST_01918,Technical,No
TIC_06886,CUST_06519,Technical,Yes
TIC_06887,CUST_07276,General,Yes
TIC_06888,CUST_05561,Technical,Yes
TIC_06889,CUST_02830,Technical,Yes
TIC_06890,CUST_01811,Technical,Yes
TIC_06891,CUST_02932,Billing,Yes
TIC_06892,CUST_03013,Billing,Yes
TIC_06893,CUST_02287,General,Yes
TIC_06894,CUST_07863,Billing,Yes
TIC_06895,CUST_07906,Billing,Yes
TIC_06896,CUST_03154,Technical,No
TIC_06897,CUST_07752,Technical,No
TIC_06898,CUST_06506,Technical,Yes
TIC_06899,CUST_00042,Billing,Yes
TIC_06900,CUST_03466,General,Yes
TIC_06901,CUST_01410,Billing,Yes
TIC_06902,CUST_00850,General,Yes
TIC_06903,CUST_09561,Technical,Yes
TIC_06904,CUST_07844,Technical,Yes
TIC_06905,CUST_07640,Billing,Yes
TIC_06906,CUST_03149,General,No
TIC_06907,CUST_05108,Technical,Yes
TIC_06908,CUST_09303,Technical,Yes
TIC_06909,CUST_05441,General,Yes
TIC_06910,CUST_09114,Billing,Yes
TIC_06911,CUST_08152,General,Yes
TIC_06912,CUST_09447,Technical,Yes
TIC_06913,CUST_04970,Technical,Yes
TIC_06914,CUST_01674,General,Yes
TIC_06915,CUST_06606,Technical,Yes
TIC_06916,CUST_05175,Billing,Yes
TIC_06917,CUST_07939,General,No
TIC_06918,CUST_07798,Billing,Yes
TIC_06919,CUST_01784,Technical,Yes
TIC_06920,CUST_07500,Billing,Yes
TIC_06921,CUST_07933,Billing,No
TIC_06922,CUST_05093,Billing,Yes
TIC_06923,CUST_04478,Technical,Yes
TIC_06924,CUST_09575,General,Yes
TIC_06925,CUST_01622,General,Yes
TIC_06926,CUST_07474,General,Yes
TIC_06927,CUST_06616,General,Yes
TIC_06928,CUST_09248,Billing,Yes
TIC_06929,CUST_09013,Billing,Yes
TIC_06930,CUST_02418,General,Yes
TIC_06931,CUST_02588,Technical,No
TIC_06932,CUST_05165,General,Yes
TIC_06933,CUST_09302,General,Yes
TIC_06934,CUST_01325,General,Yes
TIC_06935,CUST_04871,Technical,No
TIC_06936,CUST_01020,Billing,Yes
TIC_06937,CUST_04222,Billing,Yes
TIC_06938,CUST_04577,Technical,Yes
TIC_06939,CUST_02446,Technical,Yes
TIC_06940,CUST_07254,Technical,Yes
TIC_06941,CUST_06652,General,Yes
TIC_06942,CUST_01740,Technical,Yes
TIC_06943,CUST_00904,General,Yes
TIC_06944,CUST_01984,Technical,No
TIC_06945,CUST_08693,Technical,Yes
TIC_06946,CUST_01680,General,Yes
TIC_06947,CUST_07503,Billing,Yes
TIC_06948,CUST_02001,Billing,Yes
TIC_06949,CUST_02157,Billing,Yes
TIC_06950,CUST_07430,Billing,Yes
TIC_06951,CUST_06587,General,Yes
TIC_06952,CUST_02427,Billing,Yes
TIC_06953,CUST_08668,General,Yes
TIC_06954,CUST_08456,Technical,Yes
TIC_06955,CUST_05325,Technical,Yes
TIC_06956,CUST_09544,General,Yes
TIC_06957,CUST_01791,General,Yes
TIC_06958,CUST_07235,General,Yes
TIC_06959,CUST_09205,General,Yes
TIC_06960,CUST_03016,General,Yes
TIC_06961,CUST_02274,Billing,Yes
TIC_06962,CUST_04335,General,Yes
TIC_06963,CUST_08468,General,Yes
TIC_06964,CUST_02891,General,Yes
TIC_06965,CUST_06273,Technical,Yes
TIC_06966,CUST_07958,Billing,Yes
TIC_06967,CUST_07829,Billing,Yes
TIC_06968,CUST_03782,General,Yes
TIC_06969,CUST_01255,General,No
TIC_06970,CUST_01244,General,Yes
TIC_06971,CUST_05957,Billing,Yes
TIC_06972,CUST_08555,Technical,Yes
TIC_06973,CUST_04006,Billing,No
TIC_06974,CUST_05129,General,No
TIC_06975,CUST_01314,Technical,Yes
TIC_06976,CUST_05854,Billing,No
TIC_06977,CUST_09996,Technical,Yes
TIC_06978,CUST_01599,Billing,Yes
TIC_06979,CUST_03334,Billing,Yes
TIC_06980,CUST_01318,General,Yes
TIC_06981,CUST_07543,Technical,Yes
TIC_06982,CUST_01738,Billing,No
TIC_06983,CUST_05766,Billing,Yes
TIC_06984,CUST_00542,General,Yes
TIC_06985,CUST_03193,Technical,Yes
TIC_06986,CUST_04812,General,Yes
TIC_06987,CUST_00084,Billing,Yes
TIC_06988,CUST_05911,General,Yes
TIC_06989,CUST_05033,Technical,Yes
TIC_06990,CUST_07772,Technical,Yes
TIC_06991,CUST_05784,General,Yes
TIC_06992,CUST_00998,Technical,Yes
TIC_06993,CUST_09209,General,No
TIC_06994,CUST_09470,Technical,Yes
TIC_06995,CUST_00134,Billing,Yes
TIC_06996,CUST_01642,Billing,Yes
TIC_06997,CUST_02955,Billing,Yes
TIC_06998,CUST_00477,General,Yes
TIC_06999,CUST_06071,General,Yes
TIC_07000,CUST_06840,General,Yes
TIC_07001,CUST_01514,General,Yes
TIC_07002,CUST_02762,Billing,Yes
TIC_07003,CUST_04598,Billing,Yes
TIC_07004,CUST_09811,Technical,Yes
TIC_07005,CUST_03417,Billing,Yes
TIC_07006,CUST_00377,Technical,Yes
TIC_07007,CUST_03374,Technical,Yes
TIC_07008,CUST_04852,Billing,Yes
TIC_07009,CUST_08176,Technical,Yes
TIC_07010,CUST_01907,Technical,Yes
TIC_07011,CUST_00577,General,Yes
TIC_07012,CUST_09103,Billing,Yes
TIC_07013,CUST_08429,Technical,Yes
TIC_07014,CUST_00339,General,Yes
TIC_07015,CUST_01575,Billing,Yes
TIC_07016,CUST_07993,Billing,Yes
TIC_07017,CUST_09551,Technical,Yes
TIC_07018,CUST_05940,Billing,Yes
TIC_07019,CUST_08806,General,Yes
